transaction_id,transaction_ts,sales_date,branch_id,customer_id,payment_method,basket_amount
T0003214,2025-02-26 15:40:44,2025-02-26,B03,,wallet,12900
T0003215,2025-02-26 21:51:11,2025-02-26,B05,C0120,wallet,29200
T0003216,2025-02-26 14:11:54,2025-02-26,B01,C0031,card,36000
T0003217,2025-02-26 11:33:27,2025-02-26,B02,C0117,card,7800
T0003218,2025-02-26 12:16:19,2025-02-26,B05,C0083,cash,24500
T0003219,2025-02-26 20:35:05,2025-02-26,B06,C0003,card,18500
T0003220,2025-02-26 22:17:05,2025-02-26,B02,C0008,cash,2400
T0003221,2025-02-26 09:47:15,2025-02-26,B06,C0085,wallet,14100
T0003222,2025-02-26 12:53:52,2025-02-26,B06,C0098,card,33000
T0003223,2025-02-26 10:03:35,2025-02-26,B05,C0067,wallet,10000
T0003224,2025-02-26 08:04:40,2025-02-26,B06,C0086,wallet,33600
T0003225,2025-02-26 12:53:30,2025-02-26,B01,C0094,wallet,19300
T0003226,2025-02-26 18:34:08,2025-02-26,B01,C0027,card,2400
T0003227,2025-02-26 19:45:05,2025-02-26,B05,C0053,card,13300
T0003228,2025-02-27 10:43:36,2025-02-27,B01,C0051,cash,4700
T0003229,2025-02-27 09:32:05,2025-02-27,B03,C0048,wallet,13200
T0003230,2025-02-27 14:08:05,2025-02-27,B06,C0083,card,11000
T0003231,2025-02-27 14:52:42,2025-02-27,B04,C0098,card,15700
T0003232,2025-02-27 13:15:19,2025-02-27,B01,C0112,cash,17100
T0003233,2025-02-27 13:48:13,2025-02-27,B05,C0004,card,2300
T0003234,2025-02-27 07:10:36,2025-02-27,B04,C0096,card,4500
T0003235,2025-02-27 22:49:38,2025-02-27,B05,,wallet,22800
T0003236,2025-02-27 18:24:14,2025-02-27,B05,C0021,wallet,22800
T0003237,2025-02-27 09:20:27,2025-02-27,B01,C0067,wallet,13700
T0003238,2025-02-27 19:54:02,2025-02-27,B01,,cash,37000
T0003239,2025-02-27 16:51:17,2025-02-27,B01,C0087,card,20400
T0003240,2025-02-27 16:34:40,2025-02-27,B03,C0090,cash,13900
T0003241,2025-02-27 16:35:27,2025-02-27,B04,C0117,cash,9800
T0003242,2025-02-27 13:20:16,2025-02-27,B03,C0068,wallet,11600
T0003243,2025-02-27 21:40:24,2025-02-27,B03,C0091,card,13900
T0003244,2025-02-27 15:13:44,2025-02-27,B06,C0086,wallet,13400
T0003245,2025-02-27 20:41:40,2025-02-27,B06,C0041,card,21400
T0003246,2025-02-27 07:06:26,2025-02-27,B02,C0029,cash,22600
T0003247,2025-02-27 18:08:07,2025-02-27,B03,C0013,card,4600
T0003248,2025-02-27 11:14:51,2025-02-27,B05,C0038,card,11900
T0003249,2025-02-27 14:21:46,2025-02-27,B06,C0053,card,40900
T0003250,2025-02-27 20:09:16,2025-02-27,B02,C0049,card,10300
T0003251,2025-02-27 12:56:27,2025-02-27,B02,,wallet,15300
T0003252,2025-02-27 09:28:00,2025-02-27,B05,C0072,wallet,3400
T0003253,2025-02-27 14:06:23,2025-02-27,B02,,wallet,40300
T0003254,2025-02-27 20:45:09,2025-02-27,B04,C0068,card,18300
T0003255,2025-02-27 18:45:42,2025-02-27,B05,C0016,cash,6100
T0003256,2025-02-27 11:02:32,2025-02-27,B02,C0039,cash,3300
T0003257,2025-02-27 15:08:16,2025-02-27,B04,,wallet,11000
T0003258,2025-02-27 11:38:26,2025-02-27,B02,C0007,cash,2300
T0003259,2025-02-27 13:45:00,2025-02-27,B01,,card,16900
T0003260,2025-02-27 11:39:57,2025-02-27,B05,,cash,5800
T0003261,2025-02-27 13:02:50,2025-02-27,B01,C0060,cash,25900
T0003262,2025-02-27 10:31:38,2025-02-27,B02,C0022,wallet,11400
T0003263,2025-02-27 21:03:42,2025-02-27,B04,C0064,card,2100
T0003264,2025-02-27 11:09:05,2025-02-27,B03,C0084,cash,21200
T0003265,2025-02-27 08:45:40,2025-02-27,B05,,card,16600
T0003266,2025-02-27 22:22:14,2025-02-27,B04,C0039,wallet,6900
T0003267,2025-02-27 20:20:46,2025-02-27,B06,,cash,18400
T0003268,2025-02-27 19:26:26,2025-02-27,B02,C0047,wallet,28100
T0003269,2025-02-27 19:15:59,2025-02-27,B03,C0086,card,7400
T0003270,2025-02-27 22:39:10,2025-02-27,B06,C0051,card,15900
T0003271,2025-02-27 11:45:27,2025-02-27,B05,C0102,wallet,31700
T0003272,2025-02-27 22:11:59,2025-02-27,B04,C0067,cash,10500
T0003273,2025-02-27 16:24:12,2025-02-27,B04,C0102,wallet,10100
T0003274,2025-02-27 13:12:50,2025-02-27,B05,C0045,cash,17600
T0003275,2025-02-27 08:10:16,2025-02-27,B02,C0010,cash,19300
T0003276,2025-02-27 14:17:27,2025-02-27,B06,C0016,card,4900
T0003277,2025-02-27 10:38:25,2025-02-27,B03,,cash,18100
T0003278,2025-02-27 14:33:50,2025-02-27,B03,C0080,wallet,7100
T0003279,2025-02-28 13:15:14,2025-02-28,B06,C0009,wallet,15500
T0003280,2025-02-28 16:49:34,2025-02-28,B06,C0014,card,8600
T0003281,2025-02-28 10:55:27,2025-02-28,B02,C0041,cash,31200
T0003282,2025-02-28 22:31:57,2025-02-28,B04,C0103,card,13100
T0003283,2025-02-28 15:37:40,2025-02-28,B04,C0112,card,6600
T0003284,2025-02-28 22:23:46,2025-02-28,B01,C0034,wallet,2700
T0003285,2025-02-28 07:23:25,2025-02-28,B05,C0050,wallet,27000
T0003286,2025-02-28 13:22:12,2025-02-28,B01,C0037,card,24000
T0003287,2025-02-28 15:33:12,2025-02-28,B05,,wallet,37900
T0003288,2025-02-28 11:51:41,2025-02-28,B05,C0074,card,9900
T0003289,2025-02-28 21:39:45,2025-02-28,B06,C0034,card,15200
T0003290,2025-02-28 09:49:06,2025-02-28,B03,C0061,card,17800
T0003291,2025-02-28 14:51:58,2025-02-28,B01,C0061,wallet,6300
T0003292,2025-02-28 21:38:00,2025-02-28,B05,,cash,28500
T0003293,2025-02-28 07:02:10,2025-02-28,B01,C0088,cash,4500
T0003294,2025-02-28 21:29:30,2025-02-28,B03,,card,7100
T0003295,2025-02-28 08:42:31,2025-02-28,B06,C0035,cash,31500
T0003296,2025-02-28 21:45:49,2025-02-28,B05,C0010,card,8200
T0003297,2025-02-28 10:33:00,2025-02-28,B02,C0097,card,18600
T0003298,2025-02-28 20:39:16,2025-02-28,B06,C0072,cash,4200
T0003299,2025-02-28 18:29:00,2025-02-28,B02,C0110,card,20400
T0003300,2025-02-28 12:18:29,2025-02-28,B03,C0004,card,25800
T0003301,2025-02-28 19:55:25,2025-02-28,B05,C0010,cash,19800
T0003302,2025-02-28 12:08:15,2025-02-28,B06,C0051,card,16200
T0003303,2025-02-28 22:20:38,2025-02-28,B01,C0017,wallet,5700
T0003304,2025-02-28 08:41:34,2025-02-28,B05,C0111,card,51700
T0003305,2025-02-28 14:35:04,2025-02-28,B01,C0080,cash,6300
T0003306,2025-02-28 20:19:35,2025-02-28,B04,C0097,wallet,28800
T0003307,2025-02-28 12:31:00,2025-02-28,B03,C0044,wallet,9600
T0003308,2025-02-28 21:27:34,2025-02-28,B03,C0107,cash,13000
T0003309,2025-02-28 21:33:48,2025-02-28,B04,C0038,card,2200
T0003310,2025-02-28 19:56:33,2025-02-28,B01,C0108,card,12000
T0003311,2025-02-28 16:33:22,2025-02-28,B06,C0020,cash,15800
T0003312,2025-02-28 07:29:07,2025-02-28,B03,C0097,cash,2500
T0003313,2025-02-28 21:08:23,2025-02-28,B06,C0091,wallet,11500
T0003314,2025-02-28 13:14:24,2025-02-28,B01,C0045,card,15000
T0003315,2025-02-28 20:38:12,2025-02-28,B03,,wallet,15000
T0003316,2025-02-28 13:36:42,2025-02-28,B06,,cash,6800
T0003317,2025-02-28 09:51:09,2025-02-28,B02,C0056,card,20700
T0003318,2025-02-28 09:14:11,2025-02-28,B01,C0072,wallet,19200
T0003319,2025-02-28 18:31:43,2025-02-28,B05,C0045,wallet,22600
T0003320,2025-02-28 10:27:47,2025-02-28,B03,C0092,cash,33100
T0003321,2025-02-28 12:43:08,2025-02-28,B04,C0048,wallet,6700
T0003322,2025-02-28 21:23:26,2025-02-28,B05,C0089,card,5900
T0003323,2025-02-28 15:55:05,2025-02-28,B03,C0029,wallet,18100
T0003324,2025-02-28 08:04:59,2025-02-28,B05,,card,17400
T0003325,2025-02-28 17:36:54,2025-02-28,B01,C0100,wallet,8800
T0003326,2025-02-28 09:57:53,2025-02-28,B02,,wallet,15900
T0003327,2025-02-28 13:27:48,2025-02-28,B05,,cash,3800
T0003328,2025-02-28 11:30:46,2025-02-28,B05,,cash,16100
T0003329,2025-03-01 19:53:35,2025-03-01,B02,C0011,card,11900
T0003330,2025-03-01 12:19:55,2025-03-01,B02,C0009,wallet,23100
T0003331,2025-03-01 21:01:38,2025-03-01,B02,C0056,cash,10300
T0003332,2025-03-01 07:42:56,2025-03-01,B03,C0059,wallet,10000
T0003333,2025-03-01 15:17:49,2025-03-01,B03,C0107,wallet,17400
T0003334,2025-03-01 11:52:32,2025-03-01,B05,C0016,wallet,4000
T0003335,2025-03-01 14:45:24,2025-03-01,B04,C0003,cash,11600
T0003336,2025-03-01 11:39:25,2025-03-01,B02,,cash,5400
T0003337,2025-03-01 10:21:27,2025-03-01,B05,C0104,cash,4000
T0003338,2025-03-01 08:23:18,2025-03-01,B03,C0015,card,1400
T0003339,2025-03-01 16:08:47,2025-03-01,B05,,cash,28000
T0003340,2025-03-01 10:38:36,2025-03-01,B03,C0053,wallet,38400
T0003341,2025-03-01 17:47:32,2025-03-01,B04,C0084,wallet,2400
T0003342,2025-03-01 16:03:51,2025-03-01,B01,C0090,wallet,10000
T0003343,2025-03-01 18:28:42,2025-03-01,B03,C0013,wallet,5400
T0003344,2025-03-01 20:19:54,2025-03-01,B05,C0059,card,11200
T0003345,2025-03-01 08:27:34,2025-03-01,B06,,card,12300
T0003346,2025-03-01 07:45:35,2025-03-01,B06,C0075,wallet,4400
T0003347,2025-03-01 11:21:46,2025-03-01,B04,C0082,cash,7200
T0003348,2025-03-01 09:04:28,2025-03-01,B01,,card,1800
T0003349,2025-03-01 17:48:28,2025-03-01,B05,C0087,cash,15400
T0003350,2025-03-01 15:05:30,2025-03-01,B03,C0089,cash,10600
T0003351,2025-03-01 10:55:49,2025-03-01,B06,C0086,wallet,13500
T0003352,2025-03-01 08:54:32,2025-03-01,B02,C0103,card,13400
T0003353,2025-03-01 11:49:00,2025-03-01,B05,,wallet,33000
T0003354,2025-03-01 11:00:21,2025-03-01,B02,C0018,cash,26800
T0003355,2025-03-01 07:11:04,2025-03-01,B01,C0071,cash,35200
T0003356,2025-03-01 17:10:08,2025-03-01,B02,C0070,card,13500
T0003357,2025-03-01 12:12:41,2025-03-01,B04,C0091,wallet,16000
T0003358,2025-03-01 07:20:17,2025-03-01,B06,C0059,card,9500
T0003359,2025-03-01 17:04:59,2025-03-01,B01,C0004,wallet,13100
T0003360,2025-03-01 07:20:54,2025-03-01,B02,C0066,cash,9200
T0003361,2025-03-01 18:06:37,2025-03-01,B02,C0049,wallet,15300
T0003362,2025-03-01 10:37:43,2025-03-01,B05,C0115,wallet,9600
T0003363,2025-03-01 11:26:20,2025-03-01,B02,C0072,cash,24800
T0003364,2025-03-01 11:43:10,2025-03-01,B06,C0080,card,8400
T0003365,2025-03-01 10:14:00,2025-03-01,B06,,card,5100
T0003366,2025-03-01 14:08:57,2025-03-01,B03,C0118,wallet,10500
T0003367,2025-03-01 08:12:30,2025-03-01,B01,C0087,cash,10500
T0003368,2025-03-01 10:16:20,2025-03-01,B02,C0090,wallet,9000
T0003369,2025-03-01 07:08:13,2025-03-01,B01,C0055,wallet,3300
T0003370,2025-03-01 20:12:43,2025-03-01,B03,C0051,wallet,33500
T0003371,2025-03-01 21:49:30,2025-03-01,B05,C0095,wallet,4100
T0003372,2025-03-01 14:37:24,2025-03-01,B03,C0118,card,17200
T0003373,2025-03-01 20:11:02,2025-03-01,B02,C0075,card,2300
T0003374,2025-03-01 16:53:02,2025-03-01,B05,C0074,wallet,17400
T0003375,2025-03-01 18:04:41,2025-03-01,B02,C0027,cash,18600
T0003376,2025-03-01 08:10:26,2025-03-01,B01,C0113,cash,8400
T0003377,2025-03-01 09:25:38,2025-03-01,B04,C0095,wallet,5600
T0003378,2025-03-01 21:09:13,2025-03-01,B05,C0084,card,33400
T0003379,2025-03-01 11:54:24,2025-03-01,B05,C0023,card,11100
T0003380,2025-03-01 18:39:15,2025-03-01,B03,C0073,wallet,17600
T0003381,2025-03-01 08:00:21,2025-03-01,B01,C0078,cash,2900
T0003382,2025-03-01 14:58:06,2025-03-01,B01,C0051,wallet,7000
T0003383,2025-03-01 11:33:03,2025-03-01,B03,C0074,wallet,9500
T0003384,2025-03-01 13:53:33,2025-03-01,B06,,wallet,11600
T0003385,2025-03-01 22:05:40,2025-03-01,B05,C0063,cash,18900
T0003386,2025-03-01 17:45:58,2025-03-01,B05,C0073,card,4100
T0003387,2025-03-01 10:19:32,2025-03-01,B02,C0049,card,5900
T0003388,2025-03-01 07:17:10,2025-03-01,B06,C0035,card,22500
T0003389,2025-03-01 10:26:36,2025-03-01,B03,C0088,card,11500
T0003390,2025-03-01 19:08:41,2025-03-01,B02,,wallet,18600
T0003391,2025-03-01 15:36:51,2025-03-01,B04,C0041,wallet,43800
T0003392,2025-03-01 19:54:53,2025-03-01,B05,C0067,cash,26100
T0003393,2025-03-01 17:14:16,2025-03-01,B01,C0101,wallet,15000
T0003394,2025-03-01 12:55:23,2025-03-01,B06,C0009,card,11200
T0003395,2025-03-01 13:22:34,2025-03-01,B05,C0044,card,16700
T0003396,2025-03-01 19:29:01,2025-03-01,B02,C0067,card,26800
T0003397,2025-03-01 14:46:11,2025-03-01,B04,C0081,wallet,8500
T0003398,2025-03-01 11:19:38,2025-03-01,B03,C0081,wallet,19800
T0003399,2025-03-01 17:37:53,2025-03-01,B04,C0077,cash,5100
T0003400,2025-03-01 09:37:14,2025-03-01,B05,C0107,cash,15200
T0003401,2025-03-01 21:20:08,2025-03-01,B06,C0095,wallet,19100
T0003402,2025-03-02 18:14:33,2025-03-02,B02,,wallet,3900
T0003403,2025-03-02 07:44:14,2025-03-02,B04,C0031,card,10000
T0003404,2025-03-02 12:38:02,2025-03-02,B05,C0062,cash,11700
T0003405,2025-03-02 12:28:41,2025-03-02,B05,C0064,card,9000
T0003406,2025-03-02 18:49:14,2025-03-02,B01,C0036,card,27400
T0003407,2025-03-02 12:00:58,2025-03-02,B05,C0098,cash,18900
T0003408,2025-03-02 13:55:38,2025-03-02,B05,C0066,cash,9300
T0003409,2025-03-02 22:42:07,2025-03-02,B01,,cash,21500
T0003410,2025-03-02 08:11:26,2025-03-02,B03,C0015,card,16300
T0003411,2025-03-02 19:20:06,2025-03-02,B01,C0064,wallet,14100
T0003412,2025-03-02 14:27:18,2025-03-02,B01,C0019,card,15100
T0003413,2025-03-02 15:11:51,2025-03-02,B02,C0004,cash,22800
T0003414,2025-03-02 17:58:40,2025-03-02,B03,C0070,cash,7300
T0003415,2025-03-02 20:31:11,2025-03-02,B06,C0026,card,14200
T0003416,2025-03-02 20:31:46,2025-03-02,B06,C0113,cash,11200
T0003417,2025-03-02 21:09:05,2025-03-02,B05,,card,6000
T0003418,2025-03-02 08:18:07,2025-03-02,B03,C0063,wallet,23400
T0003419,2025-03-02 20:33:50,2025-03-02,B04,,wallet,8600
T0003420,2025-03-02 19:32:35,2025-03-02,B05,C0055,cash,8100
T0003421,2025-03-02 08:17:59,2025-03-02,B05,C0041,card,7100
T0003422,2025-03-02 19:45:31,2025-03-02,B04,C0059,cash,28000
T0003423,2025-03-02 13:12:03,2025-03-02,B03,C0058,card,13000
T0003424,2025-03-02 09:29:24,2025-03-02,B02,C0117,wallet,3800
T0003425,2025-03-02 09:23:13,2025-03-02,B01,C0087,card,15600
T0003426,2025-03-02 09:07:14,2025-03-02,B03,C0097,wallet,26700
T0003427,2025-03-02 22:40:25,2025-03-02,B02,C0110,card,16900
T0003428,2025-03-02 13:05:32,2025-03-02,B04,C0110,cash,31500
T0003429,2025-03-02 15:59:24,2025-03-02,B06,C0071,wallet,13200
T0003430,2025-03-02 08:03:05,2025-03-02,B04,C0065,wallet,5000
T0003431,2025-03-02 10:55:05,2025-03-02,B02,C0038,card,13900
T0003432,2025-03-02 10:33:16,2025-03-02,B04,C0120,card,23000
T0003433,2025-03-02 15:49:19,2025-03-02,B04,C0065,wallet,38000
T0003434,2025-03-02 18:43:42,2025-03-02,B01,C0117,cash,7600
T0003435,2025-03-02 13:39:34,2025-03-02,B04,C0066,cash,11400
T0003436,2025-03-02 10:28:21,2025-03-02,B02,C0020,cash,17200
T0003437,2025-03-02 17:51:20,2025-03-02,B02,C0106,card,13200
T0003438,2025-03-02 15:57:11,2025-03-02,B03,,wallet,12400
T0003439,2025-03-02 08:52:10,2025-03-02,B02,,wallet,18300
T0003440,2025-03-02 19:14:04,2025-03-02,B03,,cash,9100
T0003441,2025-03-02 21:50:43,2025-03-02,B04,C0016,wallet,24000
T0003442,2025-03-02 14:02:16,2025-03-02,B04,C0044,wallet,14300
T0003443,2025-03-02 22:34:46,2025-03-02,B06,C0048,cash,20200
T0003444,2025-03-02 15:15:41,2025-03-02,B03,C0017,wallet,6600
T0003445,2025-03-02 14:39:30,2025-03-02,B03,,wallet,39800
T0003446,2025-03-02 17:17:46,2025-03-02,B02,C0075,card,19600
T0003447,2025-03-02 09:32:35,2025-03-02,B02,C0100,card,1400
T0003448,2025-03-02 22:52:02,2025-03-02,B01,C0060,cash,6000
T0003449,2025-03-02 08:42:59,2025-03-02,B05,C0077,card,18200
T0003450,2025-03-02 21:33:27,2025-03-02,B04,,cash,30100
T0003451,2025-03-02 15:11:05,2025-03-02,B02,C0001,cash,22500
T0003452,2025-03-02 12:36:30,2025-03-02,B03,C0034,cash,15600
T0003453,2025-03-02 19:25:13,2025-03-02,B06,C0096,card,4300
T0003454,2025-03-02 22:21:39,2025-03-02,B01,,cash,16100
T0003455,2025-03-02 22:12:30,2025-03-02,B05,C0104,cash,3100
T0003456,2025-03-02 12:50:02,2025-03-02,B01,C0019,wallet,12200
T0003457,2025-03-02 22:15:42,2025-03-02,B06,,card,8400
T0003458,2025-03-02 22:33:19,2025-03-02,B04,C0107,cash,23000
T0003459,2025-03-02 18:39:47,2025-03-02,B06,C0014,cash,14000
T0003460,2025-03-03 21:59:42,2025-03-03,B04,C0068,cash,8500
T0003461,2025-03-03 13:59:36,2025-03-03,B04,C0033,card,18200
T0003462,2025-03-03 08:01:20,2025-03-03,B02,C0089,cash,16900
T0003463,2025-03-03 13:54:17,2025-03-03,B01,,card,5000
T0003464,2025-03-03 21:28:04,2025-03-03,B01,C0044,cash,8400
T0003465,2025-03-03 08:07:22,2025-03-03,B05,C0036,cash,16600
T0003466,2025-03-03 08:40:58,2025-03-03,B01,C0050,card,10700
T0003467,2025-03-03 16:24:58,2025-03-03,B02,C0059,cash,2600
T0003468,2025-03-03 07:17:44,2025-03-03,B04,C0002,cash,17600
T0003469,2025-03-03 10:40:56,2025-03-03,B04,C0055,card,11800
T0003470,2025-03-03 13:28:30,2025-03-03,B02,C0071,cash,4400
T0003471,2025-03-03 12:00:36,2025-03-03,B05,,card,2500
T0003472,2025-03-03 17:53:08,2025-03-03,B01,C0061,cash,28200
T0003473,2025-03-03 10:55:31,2025-03-03,B01,C0048,card,7300
T0003474,2025-03-03 16:40:44,2025-03-03,B05,,wallet,5900
T0003475,2025-03-03 19:32:13,2025-03-03,B01,C0102,wallet,1900
T0003476,2025-03-03 10:12:47,2025-03-03,B03,,cash,52400
T0003477,2025-03-03 14:10:16,2025-03-03,B02,C0058,cash,20300
T0003478,2025-03-03 07:21:43,2025-03-03,B04,C0013,wallet,3100
T0003479,2025-03-03 15:40:46,2025-03-03,B04,C0080,card,4900
T0003480,2025-03-03 07:27:01,2025-03-03,B06,,card,1900
T0003481,2025-03-03 13:55:21,2025-03-03,B03,C0108,wallet,12400
T0003482,2025-03-03 09:22:08,2025-03-03,B04,C0097,wallet,12000
T0003483,2025-03-03 08:14:31,2025-03-03,B06,C0093,card,11000
T0003484,2025-03-03 16:13:23,2025-03-03,B05,C0089,wallet,13800
T0003485,2025-03-03 17:03:40,2025-03-03,B06,C0077,card,24400
T0003486,2025-03-03 11:36:27,2025-03-03,B05,C0119,card,26200
T0003487,2025-03-03 21:34:02,2025-03-03,B04,C0099,card,16700
T0003488,2025-03-03 08:03:50,2025-03-03,B03,C0064,cash,26800
T0003489,2025-03-03 18:01:59,2025-03-03,B01,,cash,22400
T0003490,2025-03-03 09:02:50,2025-03-03,B02,,wallet,10100
T0003491,2025-03-03 07:41:59,2025-03-03,B05,C0043,card,26400
T0003492,2025-03-03 10:22:18,2025-03-03,B02,C0070,cash,7100
T0003493,2025-03-03 18:35:03,2025-03-03,B04,C0109,wallet,6700
T0003494,2025-03-03 16:18:19,2025-03-03,B01,C0021,cash,13700
T0003495,2025-03-03 08:50:05,2025-03-03,B05,C0027,card,5000
T0003496,2025-03-03 10:15:58,2025-03-03,B02,C0055,wallet,6200
T0003497,2025-03-03 10:45:38,2025-03-03,B06,C0116,cash,5500
T0003498,2025-03-03 13:45:54,2025-03-03,B01,C0076,card,10600
T0003499,2025-03-03 11:55:04,2025-03-03,B02,C0016,wallet,10800
T0003500,2025-03-03 19:48:11,2025-03-03,B03,C0036,cash,6700
T0003501,2025-03-03 18:03:57,2025-03-03,B05,C0012,cash,31200
T0003502,2025-03-03 11:21:14,2025-03-03,B05,C0093,cash,12800
T0003503,2025-03-03 09:13:20,2025-03-03,B01,C0034,card,12200
T0003504,2025-03-04 15:25:13,2025-03-04,B03,C0055,card,15700
T0003505,2025-03-04 21:55:50,2025-03-04,B06,,cash,2600
T0003506,2025-03-04 20:56:54,2025-03-04,B01,C0082,cash,2000
T0003507,2025-03-04 12:48:48,2025-03-04,B03,C0007,cash,10100
T0003508,2025-03-04 17:41:23,2025-03-04,B03,C0008,card,8300
T0003509,2025-03-04 09:04:21,2025-03-04,B02,,wallet,16800
T0003510,2025-03-04 08:24:58,2025-03-04,B05,C0002,cash,11400
T0003511,2025-03-04 20:51:46,2025-03-04,B04,C0072,cash,4600
T0003512,2025-03-04 12:04:22,2025-03-04,B05,,wallet,15300
T0003513,2025-03-04 11:26:33,2025-03-04,B02,C0100,cash,11600
T0003514,2025-03-04 18:22:36,2025-03-04,B04,C0081,card,8800
T0003515,2025-03-04 21:44:48,2025-03-04,B06,C0077,cash,24200
T0003516,2025-03-04 07:12:51,2025-03-04,B03,C0074,card,14700
T0003517,2025-03-04 15:12:21,2025-03-04,B03,C0116,cash,16800
T0003518,2025-03-04 16:49:15,2025-03-04,B04,C0048,wallet,4400
T0003519,2025-03-04 17:20:11,2025-03-04,B01,C0114,wallet,9300
T0003520,2025-03-04 12:19:29,2025-03-04,B04,C0107,card,6400
T0003521,2025-03-04 18:31:22,2025-03-04,B04,C0057,card,29100
T0003522,2025-03-04 19:34:49,2025-03-04,B05,C0084,cash,6600
T0003523,2025-03-04 17:01:02,2025-03-04,B05,C0086,card,16300
T0003524,2025-03-04 17:38:18,2025-03-04,B03,,wallet,22500
T0003525,2025-03-04 15:21:12,2025-03-04,B06,C0072,cash,7800
T0003526,2025-03-04 11:43:38,2025-03-04,B06,C0062,cash,36800
T0003527,2025-03-04 20:20:53,2025-03-04,B06,C0102,card,9500
T0003528,2025-03-04 12:36:45,2025-03-04,B01,C0095,cash,4100
T0003529,2025-03-04 19:49:57,2025-03-04,B04,C0003,wallet,13800
T0003530,2025-03-04 19:08:43,2025-03-04,B04,C0034,card,3100
T0003531,2025-03-04 16:55:42,2025-03-04,B03,C0042,card,8500
T0003532,2025-03-04 21:57:43,2025-03-04,B05,C0024,cash,13500
T0003533,2025-03-04 12:30:55,2025-03-04,B04,,wallet,27300
T0003534,2025-03-04 21:28:42,2025-03-04,B04,C0038,cash,14200
T0003535,2025-03-04 14:34:26,2025-03-04,B06,C0026,cash,44800
T0003536,2025-03-04 14:56:47,2025-03-04,B04,C0005,wallet,1700
T0003537,2025-03-04 12:27:36,2025-03-04,B01,C0038,cash,13100
T0003538,2025-03-04 11:50:15,2025-03-04,B04,C0024,card,4300
T0003539,2025-03-04 13:47:57,2025-03-04,B02,,card,11900
T0003540,2025-03-04 10:33:43,2025-03-04,B02,C0054,cash,11600
T0003541,2025-03-04 13:02:01,2025-03-04,B04,C0103,cash,24300
T0003542,2025-03-04 08:41:27,2025-03-04,B03,C0075,wallet,22600
T0003543,2025-03-04 10:50:41,2025-03-04,B03,C0092,card,7300
T0003544,2025-03-04 22:35:37,2025-03-04,B01,C0077,cash,19100
T0003545,2025-03-04 13:55:05,2025-03-04,B02,C0063,cash,8400
T0003546,2025-03-04 08:48:28,2025-03-04,B02,C0051,cash,3800
T0003547,2025-03-04 17:25:10,2025-03-04,B05,C0023,card,33400
T0003548,2025-03-04 20:49:54,2025-03-04,B05,C0034,card,13500
T0003549,2025-03-04 18:03:04,2025-03-04,B05,C0070,card,6000
T0003550,2025-03-04 13:20:39,2025-03-04,B06,C0007,cash,8100
T0003551,2025-03-04 10:03:06,2025-03-04,B04,,cash,18600
T0003552,2025-03-05 17:34:22,2025-03-05,B02,C0067,card,15200
T0003553,2025-03-05 21:08:00,2025-03-05,B02,C0070,card,16400
T0003554,2025-03-05 18:51:45,2025-03-05,B02,C0023,cash,38500
T0003555,2025-03-05 12:06:25,2025-03-05,B04,C0113,wallet,9000
T0003556,2025-03-05 12:49:43,2025-03-05,B05,C0070,cash,14100
T0003557,2025-03-05 11:45:09,2025-03-05,B02,C0083,cash,20400
T0003558,2025-03-05 13:32:59,2025-03-05,B05,,card,10800
T0003559,2025-03-05 18:02:24,2025-03-05,B03,C0098,wallet,6100
T0003560,2025-03-05 17:53:01,2025-03-05,B02,,card,5000
T0003561,2025-03-05 18:06:16,2025-03-05,B01,C0009,cash,2300
T0003562,2025-03-05 09:56:54,2025-03-05,B03,,cash,11700
T0003563,2025-03-05 12:19:40,2025-03-05,B04,C0057,wallet,14100
T0003564,2025-03-05 07:00:39,2025-03-05,B02,C0109,cash,3700
T0003565,2025-03-05 20:41:09,2025-03-05,B03,,cash,7200
T0003566,2025-03-05 11:22:08,2025-03-05,B01,C0091,wallet,5900
T0003567,2025-03-05 12:10:59,2025-03-05,B03,,cash,18500
T0003568,2025-03-05 13:41:44,2025-03-05,B02,C0014,card,6800
T0003569,2025-03-05 22:13:00,2025-03-05,B01,C0017,cash,13300
T0003570,2025-03-05 10:58:47,2025-03-05,B02,C0113,wallet,4900
T0003571,2025-03-05 08:01:22,2025-03-05,B04,C0041,card,10600
T0003572,2025-03-05 22:42:35,2025-03-05,B06,C0076,card,20000
T0003573,2025-03-05 21:55:37,2025-03-05,B03,,cash,4600
T0003574,2025-03-05 18:04:50,2025-03-05,B02,C0092,wallet,12200
T0003575,2025-03-05 22:26:04,2025-03-05,B01,,wallet,10100
T0003576,2025-03-05 10:19:00,2025-03-05,B01,C0055,card,14200
T0003577,2025-03-05 14:15:14,2025-03-05,B06,C0058,wallet,4000
T0003578,2025-03-05 18:32:28,2025-03-05,B05,C0085,wallet,8600
T0003579,2025-03-05 22:39:16,2025-03-05,B01,C0109,cash,29100
T0003580,2025-03-05 21:56:42,2025-03-05,B04,,cash,3800
T0003581,2025-03-05 18:40:54,2025-03-05,B02,C0094,cash,6100
T0003582,2025-03-05 09:05:10,2025-03-05,B04,C0014,wallet,13400
T0003583,2025-03-05 17:06:25,2025-03-05,B02,C0059,card,2000
T0003584,2025-03-05 20:52:04,2025-03-05,B03,C0090,card,8100
T0003585,2025-03-05 15:13:39,2025-03-05,B01,C0032,cash,10800
