line_id,transaction_id,product_code,qty,unit_price,discount_amt,line_amount
L00007851,T0003148,DES001,1,2900,200,2700
L00007852,T0003148,HOU003,1,6700,0,6700
L00007853,T0003148,RTE002,1,7200,0,7200
L00007854,T0003148,BEV002,1,1800,0,1800
L00007855,T0003149,DES001,1,3100,500,2600
L00007856,T0003149,HOU003,1,7100,0,7100
L00007857,T0003150,SNK004,1,3000,500,2500
L00007858,T0003150,SNK001,1,3600,500,3100
L00007859,T0003151,SNK002,2,4300,0,8600
L00007860,T0003151,BEV003,1,4000,0,4000
L00007861,T0003151,HOU002,2,2500,200,4800
L00007862,T0003151,SNK002,1,4300,200,4100
L00007863,T0003151,BEV002,1,1900,500,1400
L00007864,T0003152,DES003,1,3300,500,2800
L00007865,T0003152,SNK001,1,3800,0,3800
L00007866,T0003153,BEV001,1,2700,300,2400
L00007867,T0003153,BEV002,1,2000,0,2000
L00007868,T0003153,HOU001,1,2900,200,2700
L00007869,T0003153,SNK001,1,4000,500,3500
L00007870,T0003154,RTE003,1,4800,500,4300
L00007871,T0003154,BEV004,1,2600,200,2400
L00007872,T0003155,HOU002,1,2300,0,2300
L00007873,T0003156,RTE004,1,8600,0,8600
L00007874,T0003156,SNK003,2,5200,300,10100
L00007875,T0003157,SNK004,1,2600,0,2600
L00007876,T0003157,SNK004,1,2900,200,2700
L00007877,T0003157,SNK003,1,5400,0,5400
L00007878,T0003158,RTE004,1,8600,200,8400
L00007879,T0003159,HOU001,1,2700,500,2200
L00007880,T0003159,DES001,1,3200,200,3000
L00007881,T0003159,SNK001,1,3600,0,3600
L00007882,T0003160,RTE003,1,4600,500,4100
L00007883,T0003160,SNK001,1,4000,300,3700
L00007884,T0003161,BEV001,1,2300,500,1800
L00007885,T0003161,BEV004,1,2700,0,2700
L00007886,T0003161,HOU002,1,2300,300,2000
L00007887,T0003162,BEV004,1,2600,300,2300
L00007888,T0003162,RTE004,1,8400,0,8400
L00007889,T0003162,SNK002,2,4300,0,8600
L00007890,T0003163,RTE001,1,6500,0,6500
L00007891,T0003164,DES002,1,6100,500,5600
L00007892,T0003164,SNK001,1,4000,200,3800
L00007893,T0003164,SNK002,2,4300,0,8600
L00007894,T0003165,RTE001,1,6500,200,6300
L00007895,T0003165,HOU003,1,6900,500,6400
L00007896,T0003166,BEV002,1,1900,500,1400
L00007897,T0003166,RTE001,1,6500,300,6200
L00007898,T0003167,BEV002,1,1900,0,1900
L00007899,T0003167,HOU002,1,2500,500,2000
L00007900,T0003167,DES001,2,3300,0,6600
L00007901,T0003168,RTE001,1,6700,0,6700
L00007902,T0003168,SNK001,1,4000,500,3500
L00007903,T0003169,RTE004,3,8400,0,25200
L00007904,T0003169,BEV003,1,4400,500,3900
L00007905,T0003170,DES002,1,5900,0,5900
L00007906,T0003170,RTE004,1,8600,200,8400
L00007907,T0003170,BEV001,1,2600,0,2600
L00007908,T0003170,HOU002,1,2300,300,2000
L00007909,T0003170,SNK003,2,5200,0,10400
L00007910,T0003171,BEV004,1,2700,0,2700
L00007911,T0003171,SNK003,1,5300,200,5100
L00007912,T0003171,RTE002,1,7300,0,7300
L00007913,T0003171,SNK001,1,4000,300,3700
L00007914,T0003171,SNK003,1,5000,0,5000
L00007915,T0003172,RTE004,1,8700,0,8700
L00007916,T0003173,HOU001,1,2900,500,2400
L00007917,T0003173,SNK002,1,4300,0,4300
L00007918,T0003174,RTE002,2,7200,0,14400
L00007919,T0003174,SNK002,1,4000,0,4000
L00007920,T0003175,BEV001,1,2500,0,2500
L00007921,T0003176,DES002,1,5900,500,5400
L00007922,T0003176,BEV001,1,2700,0,2700
L00007923,T0003176,RTE002,1,7200,0,7200
L00007924,T0003176,BEV003,1,4200,300,3900
L00007925,T0003177,BEV003,3,4300,500,12400
L00007926,T0003177,HOU001,1,3100,200,2900
L00007927,T0003177,DES002,1,5900,0,5900
L00007928,T0003178,BEV001,1,2700,0,2700
L00007929,T0003178,SNK001,1,3800,200,3600
L00007930,T0003178,RTE001,1,6500,0,6500
L00007931,T0003179,RTE003,1,5000,200,4800
L00007932,T0003179,SNK003,1,5200,0,5200
L00007933,T0003179,SNK001,2,3600,0,7200
L00007934,T0003179,BEV003,1,4400,0,4400
L00007935,T0003179,SNK004,1,2800,300,2500
L00007936,T0003180,SNK002,2,4300,300,8300
L00007937,T0003180,HOU002,3,2300,200,6700
L00007938,T0003181,RTE004,1,8700,200,8500
L00007939,T0003181,HOU001,1,2700,200,2500
L00007940,T0003181,SNK002,1,4400,500,3900
L00007941,T0003181,RTE003,1,5000,0,5000
L00007942,T0003181,BEV002,2,2000,500,3500
L00007943,T0003182,HOU001,1,2900,0,2900
L00007944,T0003182,BEV004,1,2800,0,2800
L00007945,T0003182,SNK001,1,3800,200,3600
L00007946,T0003182,RTE004,2,8600,200,17000
L00007947,T0003183,RTE002,1,7000,0,7000
L00007948,T0003183,DES001,1,2900,0,2900
L00007949,T0003184,HOU001,1,2900,200,2700
L00007950,T0003184,RTE001,1,6500,300,6200
L00007951,T0003184,RTE004,1,8400,0,8400
L00007952,T0003185,RTE001,1,6700,500,6200
L00007953,T0003185,DES003,1,3300,0,3300
L00007954,T0003185,HOU001,2,2700,0,5400
L00007955,T0003186,RTE002,1,7000,500,6500
L00007956,T0003186,HOU003,1,6700,0,6700
L00007957,T0003186,RTE003,1,4800,0,4800
L00007958,T0003187,HOU003,1,7000,0,7000
L00007959,T0003187,BEV003,1,4300,300,4000
L00007960,T0003187,BEV004,1,2600,300,2300
L00007961,T0003188,RTE001,1,6500,300,6200
L00007962,T0003188,SNK001,1,3800,0,3800
L00007963,T0003189,SNK002,2,4200,500,7900
L00007964,T0003189,DES003,1,3700,300,3400
L00007965,T0003190,RTE003,1,4900,0,4900
L00007966,T0003190,BEV004,1,2400,0,2400
L00007967,T0003190,BEV004,1,2700,500,2200
L00007968,T0003191,HOU003,1,6900,0,6900
L00007969,T0003191,DES002,1,6100,0,6100
L00007970,T0003191,BEV004,1,2400,500,1900
L00007971,T0003191,RTE004,1,8400,0,8400
L00007972,T0003192,SNK004,3,2900,500,8200
L00007973,T0003192,HOU003,1,7000,0,7000
L00007974,T0003192,BEV002,2,1600,0,3200
L00007975,T0003193,SNK002,1,4000,200,3800
L00007976,T0003193,BEV001,1,2500,200,2300
L00007977,T0003194,SNK002,1,4200,200,4000
L00007978,T0003194,SNK002,1,4400,0,4400
L00007979,T0003194,BEV003,1,4300,0,4300
L00007980,T0003195,SNK004,3,3000,500,8500
L00007981,T0003195,SNK001,1,3800,0,3800
L00007982,T0003195,SNK003,1,5300,200,5100
L00007983,T0003196,SNK003,1,5400,500,4900
L00007984,T0003196,BEV004,1,2600,0,2600
L00007985,T0003197,HOU001,1,2700,0,2700
L00007986,T0003197,RTE002,1,7200,500,6700
L00007987,T0003197,DES002,1,5900,0,5900
L00007988,T0003197,HOU002,1,2100,0,2100
L00007989,T0003197,SNK002,1,4200,0,4200
L00007990,T0003198,SNK002,1,4200,0,4200
L00007991,T0003199,SNK003,1,5200,300,4900
L00007992,T0003199,RTE004,2,8400,0,16800
L00007993,T0003199,SNK004,1,2600,200,2400
L00007994,T0003199,DES003,2,3500,200,6800
L00007995,T0003200,BEV002,2,1800,0,3600
L00007996,T0003201,SNK001,2,3900,300,7500
L00007997,T0003202,DES001,1,3300,0,3300
L00007998,T0003203,HOU003,3,6900,0,20700
L00007999,T0003203,SNK004,1,2800,0,2800
L00008000,T0003203,DES001,1,3300,0,3300
L00008001,T0003203,DES002,1,6100,200,5900
L00008002,T0003204,RTE004,1,8600,0,8600
L00008003,T0003204,SNK003,1,5300,0,5300
L00008004,T0003204,DES003,1,3700,300,3400
L00008005,T0003204,HOU001,1,2900,0,2900
L00008006,T0003205,DES003,1,3300,500,2800
L00008007,T0003205,RTE004,1,8700,200,8500
L00008008,T0003206,BEV004,1,2600,500,2100
L00008009,T0003206,RTE004,1,8600,0,8600
L00008010,T0003206,BEV003,1,4000,200,3800
L00008011,T0003207,BEV004,1,2400,0,2400
L00008012,T0003207,SNK004,2,2800,0,5600
L00008013,T0003207,BEV001,2,2700,0,5400
L00008014,T0003207,SNK004,1,2600,0,2600
L00008015,T0003207,HOU001,2,2900,0,5800
L00008016,T0003208,SNK001,3,3600,300,10500
L00008017,T0003208,BEV002,1,1600,200,1400
L00008018,T0003208,DES003,3,3500,200,10300
L00008019,T0003208,HOU002,1,2100,300,1800
L00008020,T0003209,RTE004,1,8400,0,8400
L00008021,T0003210,SNK003,1,5300,0,5300
L00008022,T0003210,BEV002,1,1800,0,1800
L00008023,T0003211,BEV001,1,2300,500,1800
L00008024,T0003211,DES003,1,3500,0,3500
L00008025,T0003211,SNK001,1,3800,0,3800
L00008026,T0003212,HOU002,1,2500,300,2200
L00008027,T0003212,BEV004,1,2600,200,2400
L00008028,T0003213,HOU001,2,2900,0,5800
L00008029,T0003213,HOU002,3,2500,200,7300
L00008030,T0003213,DES003,2,3700,200,7200
L00008031,T0003214,DES001,2,3100,300,5900
L00008032,T0003214,BEV004,1,2600,300,2300
L00008033,T0003214,SNK003,1,5000,300,4700
L00008034,T0003215,SNK001,1,3900,0,3900
L00008035,T0003215,RTE004,1,8600,0,8600
L00008036,T0003215,RTE003,2,5000,500,9500
L00008037,T0003215,SNK001,2,3600,0,7200
L00008038,T0003216,RTE002,2,7000,0,14000
L00008039,T0003216,HOU001,1,3100,0,3100
L00008040,T0003216,DES002,2,6100,200,12000
L00008041,T0003216,HOU002,2,2500,300,4700
L00008042,T0003216,HOU001,1,2700,500,2200
L00008043,T0003217,DES003,1,3500,0,3500
L00008044,T0003217,BEV001,1,2300,200,2100
L00008045,T0003217,BEV004,1,2400,200,2200
L00008046,T0003218,RTE004,2,8700,500,16900
L00008047,T0003218,BEV003,1,4200,0,4200
L00008048,T0003218,DES003,1,3600,200,3400
L00008049,T0003219,DES001,1,3300,0,3300
L00008050,T0003219,RTE001,1,6500,500,6000
L00008051,T0003219,RTE003,1,4600,200,4400
L00008052,T0003219,RTE003,1,4800,0,4800
L00008053,T0003220,HOU001,1,2900,500,2400
L00008054,T0003221,SNK001,2,3800,0,7600
L00008055,T0003221,SNK002,1,4200,300,3900
L00008056,T0003221,SNK004,1,2600,0,2600
L00008057,T0003222,BEV003,3,4200,0,12600
L00008058,T0003222,BEV001,1,2600,0,2600
L00008059,T0003222,RTE004,1,8600,0,8600
L00008060,T0003222,RTE002,1,7000,200,6800
L00008061,T0003222,HOU001,1,2900,500,2400
L00008062,T0003223,SNK001,1,3600,200,3400
L00008063,T0003223,RTE001,1,6600,0,6600
L00008064,T0003224,RTE003,2,5000,300,9700
L00008065,T0003224,DES002,1,6000,500,5500
L00008066,T0003224,RTE003,1,4600,300,4300
L00008067,T0003224,RTE004,1,8600,500,8100
L00008068,T0003224,HOU001,2,3000,0,6000
L00008069,T0003225,BEV004,1,2600,200,2400
L00008070,T0003225,RTE001,1,6700,500,6200
L00008071,T0003225,RTE004,1,8400,300,8100
L00008072,T0003225,HOU001,1,2900,300,2600
L00008073,T0003226,HOU001,1,2700,300,2400
L00008074,T0003227,HOU001,1,3000,0,3000
L00008075,T0003227,DES002,1,5900,300,5600
L00008076,T0003227,RTE003,1,5000,300,4700
L00008077,T0003228,RTE003,1,5000,300,4700
L00008078,T0003229,BEV004,1,2700,0,2700
L00008079,T0003229,HOU002,1,2500,0,2500
L00008080,T0003229,DES003,1,3700,200,3500
L00008081,T0003229,DES001,1,2900,200,2700
L00008082,T0003229,BEV002,1,2000,200,1800
L00008083,T0003230,BEV003,1,4300,0,4300
L00008084,T0003230,HOU003,1,6900,200,6700
L00008085,T0003231,RTE002,1,7300,0,7300
L00008086,T0003231,SNK003,1,5000,300,4700
L00008087,T0003231,SNK002,1,4200,500,3700
L00008088,T0003232,RTE003,1,4800,500,4300
L00008089,T0003232,HOU003,1,6900,0,6900
L00008090,T0003232,DES002,1,5900,0,5900
L00008091,T0003233,BEV001,1,2300,0,2300
L00008092,T0003234,SNK004,1,3000,300,2700
L00008093,T0003234,HOU002,1,2100,300,1800
L00008094,T0003235,RTE002,2,7000,0,14000
L00008095,T0003235,RTE004,1,8800,0,8800
L00008096,T0003236,SNK001,1,3600,200,3400
L00008097,T0003236,RTE004,1,8800,300,8500
L00008098,T0003236,SNK004,1,3000,500,2500
L00008099,T0003236,SNK002,2,4200,0,8400
L00008100,T0003237,SNK004,1,2800,0,2800
L00008101,T0003237,SNK002,2,4000,0,8000
L00008102,T0003237,DES001,1,3100,200,2900
L00008103,T0003238,HOU001,1,2700,300,2400
L00008104,T0003238,SNK003,1,5000,300,4700
L00008105,T0003238,RTE001,2,6500,300,12700
L00008106,T0003238,RTE004,2,8600,0,17200
L00008107,T0003239,RTE002,1,7200,0,7200
L00008108,T0003239,RTE003,2,4800,0,9600
L00008109,T0003239,SNK001,1,3600,0,3600
L00008110,T0003240,BEV002,1,2000,0,2000
L00008111,T0003240,HOU003,1,6900,0,6900
L00008112,T0003240,RTE003,1,5000,0,5000
L00008113,T0003241,DES003,1,3500,500,3000
L00008114,T0003241,RTE002,1,7300,500,6800
L00008115,T0003242,BEV002,1,2000,0,2000
L00008116,T0003242,RTE003,2,4800,0,9600
L00008117,T0003243,BEV004,1,2600,0,2600
L00008118,T0003243,RTE002,1,7300,200,7100
L00008119,T0003243,BEV003,1,4200,0,4200
L00008120,T0003244,SNK002,2,4200,0,8400
L00008121,T0003244,HOU001,1,2900,500,2400
L00008122,T0003244,HOU001,1,2900,300,2600
L00008123,T0003245,HOU001,1,2900,0,2900
L00008124,T0003245,DES002,1,5700,0,5700
L00008125,T0003245,HOU003,1,7100,200,6900
L00008126,T0003245,DES002,1,5900,0,5900
L00008127,T0003246,SNK002,3,4200,0,12600
L00008128,T0003246,SNK003,2,5000,0,10000
L00008129,T0003247,RTE003,1,4800,200,4600
L00008130,T0003248,HOU001,1,3100,500,2600
L00008131,T0003248,SNK003,1,5200,0,5200
L00008132,T0003248,BEV003,1,4400,300,4100
L00008133,T0003249,BEV003,3,4200,200,12400
L00008134,T0003249,DES001,3,2900,200,8500
L00008135,T0003249,BEV003,2,4400,200,8600
L00008136,T0003249,RTE004,1,8600,0,8600
L00008137,T0003249,DES001,1,3300,500,2800
L00008138,T0003250,HOU002,2,2400,0,4800
L00008139,T0003250,BEV004,1,2600,0,2600
L00008140,T0003250,DES001,1,2900,0,2900
L00008141,T0003251,RTE004,1,8400,200,8200
L00008142,T0003251,HOU001,1,3100,0,3100
L00008143,T0003251,BEV002,2,2000,0,4000
L00008144,T0003252,SNK001,1,3900,500,3400
L00008145,T0003253,RTE004,3,8800,500,25900
L00008146,T0003253,DES002,1,5900,300,5600
L00008147,T0003253,RTE004,1,8800,0,8800
L00008148,T0003254,RTE001,1,6300,0,6300
L00008149,T0003254,RTE001,1,6300,300,6000
L00008150,T0003254,HOU001,2,3000,0,6000
L00008151,T0003255,DES002,1,6100,0,6100
L00008152,T0003256,DES003,1,3500,200,3300
L00008153,T0003257,BEV001,1,2300,0,2300
L00008154,T0003257,BEV004,2,2800,500,5100
L00008155,T0003257,SNK001,1,3800,200,3600
L00008156,T0003258,BEV001,1,2300,0,2300
L00008157,T0003259,RTE001,1,6300,300,6000
L00008158,T0003259,DES002,2,5700,500,10900
L00008159,T0003260,SNK004,1,2900,0,2900
L00008160,T0003260,HOU001,1,2900,0,2900
L00008161,T0003261,HOU003,1,7100,0,7100
L00008162,T0003261,RTE002,2,7400,0,14800
L00008163,T0003261,SNK002,1,4200,200,4000
L00008164,T0003262,SNK002,1,4400,200,4200
L00008165,T0003262,SNK004,1,2800,500,2300
L00008166,T0003262,SNK003,1,5200,300,4900
L00008167,T0003263,HOU002,1,2100,0,2100
L00008168,T0003264,DES003,1,3600,0,3600
L00008169,T0003264,RTE004,1,8800,200,8600
L00008170,T0003264,HOU003,1,6700,300,6400
L00008171,T0003264,DES001,1,3100,500,2600
L00008172,T0003265,HOU003,1,7000,200,6800
L00008173,T0003265,BEV002,1,2000,0,2000
L00008174,T0003265,SNK003,1,5200,300,4900
L00008175,T0003265,DES001,1,2900,0,2900
L00008176,T0003266,BEV002,1,1900,0,1900
L00008177,T0003266,BEV004,2,2600,200,5000
L00008178,T0003267,RTE001,3,6300,500,18400
L00008179,T0003268,DES002,3,5700,0,17100
L00008180,T0003268,SNK004,1,2800,0,2800
L00008181,T0003268,BEV003,1,4300,300,4000
L00008182,T0003268,BEV003,1,4200,0,4200
L00008183,T0003269,BEV002,2,1900,500,3300
L00008184,T0003269,BEV003,1,4300,200,4100
L00008185,T0003270,SNK004,1,3000,0,3000
L00008186,T0003270,SNK001,1,4000,200,3800
L00008187,T0003270,DES001,1,3200,0,3200
L00008188,T0003270,DES001,2,3200,500,5900
L00008189,T0003271,RTE001,1,6700,0,6700
L00008190,T0003271,HOU003,3,6700,0,20100
L00008191,T0003271,BEV004,1,2700,200,2500
L00008192,T0003271,HOU002,1,2400,0,2400
L00008193,T0003272,BEV004,1,2600,0,2600
L00008194,T0003272,RTE004,1,8400,500,7900
L00008195,T0003273,DES002,1,5900,0,5900
L00008196,T0003273,BEV003,1,4200,0,4200
L00008197,T0003274,DES002,1,5700,0,5700
L00008198,T0003274,RTE002,1,7400,500,6900
L00008199,T0003274,RTE003,1,5000,0,5000
L00008200,T0003275,DES001,1,3100,0,3100
L00008201,T0003275,RTE002,1,7300,0,7300
L00008202,T0003275,SNK003,1,5000,300,4700
L00008203,T0003275,SNK002,1,4200,0,4200
L00008204,T0003276,BEV004,1,2700,500,2200
L00008205,T0003276,SNK004,1,3000,300,2700
L00008206,T0003277,RTE001,1,6500,0,6500
L00008207,T0003277,RTE004,1,8800,0,8800
L00008208,T0003277,DES003,1,3300,500,2800
L00008209,T0003278,BEV002,1,1900,0,1900
L00008210,T0003278,SNK003,1,5200,0,5200
L00008211,T0003279,SNK003,1,5000,500,4500
L00008212,T0003279,DES002,1,5900,300,5600
L00008213,T0003279,SNK003,1,5400,0,5400
L00008214,T0003280,DES001,1,3100,0,3100
L00008215,T0003280,DES003,1,3600,500,3100
L00008216,T0003280,HOU002,1,2400,0,2400
L00008217,T0003281,RTE001,1,6500,500,6000
L00008218,T0003281,RTE004,1,8800,200,8600
L00008219,T0003281,DES001,1,3100,0,3100
L00008220,T0003281,HOU003,1,7000,200,6800
L00008221,T0003281,HOU003,1,6700,0,6700
L00008222,T0003282,DES001,1,3200,0,3200
L00008223,T0003282,DES001,3,3300,0,9900
L00008224,T0003283,HOU003,1,7100,500,6600
L00008225,T0003284,BEV004,1,2700,0,2700
L00008226,T0003285,RTE002,2,7200,500,13900
L00008227,T0003285,DES001,1,3200,500,2700
L00008228,T0003285,DES001,1,3200,0,3200
L00008229,T0003285,RTE002,1,7400,200,7200
L00008230,T0003286,SNK004,1,2800,500,2300
L00008231,T0003286,BEV002,2,1800,0,3600
L00008232,T0003286,BEV004,2,2700,500,4900
L00008233,T0003286,SNK002,3,4400,0,13200
L00008234,T0003287,HOU003,3,7000,0,21000
L00008235,T0003287,SNK001,1,3600,0,3600
L00008236,T0003287,BEV001,1,2300,0,2300
L00008237,T0003287,SNK004,1,2800,200,2600
L00008238,T0003287,RTE004,1,8400,0,8400
L00008239,T0003288,HOU001,2,2900,200,5600
L00008240,T0003288,BEV003,1,4300,0,4300
L00008241,T0003289,RTE004,1,8600,0,8600
L00008242,T0003289,BEV001,1,2300,0,2300
L00008243,T0003289,SNK002,1,4300,0,4300
L00008244,T0003290,SNK002,1,4000,300,3700
L00008245,T0003290,BEV001,1,2600,500,2100
L00008246,T0003290,DES003,1,3700,500,3200
L00008247,T0003290,BEV003,2,4400,0,8800
L00008248,T0003291,SNK001,1,3800,0,3800
L00008249,T0003291,HOU002,1,2500,0,2500
L00008250,T0003292,HOU003,2,7000,500,13500
L00008251,T0003292,SNK003,2,5000,200,9800
L00008252,T0003292,BEV001,1,2600,0,2600
L00008253,T0003292,BEV001,1,2600,0,2600
L00008254,T0003293,HOU001,1,3000,500,2500
L00008255,T0003293,BEV002,1,2000,0,2000
L00008256,T0003294,HOU003,1,7100,0,7100
L00008257,T0003295,SNK002,3,4200,300,12300
L00008258,T0003295,SNK002,1,4400,0,4400
L00008259,T0003295,SNK002,1,4000,0,4000
L00008260,T0003295,SNK003,2,5400,0,10800
L00008261,T0003296,SNK003,1,5200,0,5200
L00008262,T0003296,HOU001,1,3000,0,3000
L00008263,T0003297,SNK001,1,3800,0,3800
L00008264,T0003297,SNK003,1,5200,300,4900
L00008265,T0003297,DES002,1,5900,500,5400
L00008266,T0003297,SNK003,1,5000,500,4500
L00008267,T0003298,SNK002,1,4200,0,4200
L00008268,T0003299,DES003,2,3500,500,6500
L00008269,T0003299,DES001,1,3100,0,3100
L00008270,T0003299,RTE004,1,8400,0,8400
L00008271,T0003299,BEV004,1,2400,0,2400
L00008272,T0003300,HOU003,2,6700,0,13400
L00008273,T0003300,RTE002,1,7300,500,6800
L00008274,T0003300,DES001,1,3100,500,2600
L00008275,T0003300,DES003,1,3500,500,3000
L00008276,T0003301,DES003,1,3700,0,3700
L00008277,T0003301,BEV001,1,2300,200,2100
L00008278,T0003301,HOU003,2,7000,0,14000
L00008279,T0003302,RTE003,2,4800,0,9600
L00008280,T0003302,HOU003,1,6900,300,6600
L00008281,T0003303,SNK004,1,2800,0,2800
L00008282,T0003303,DES001,1,2900,0,2900
L00008283,T0003304,HOU003,3,6700,0,20100
L00008284,T0003304,HOU003,1,6900,500,6400
L00008285,T0003304,RTE004,3,8400,0,25200
L00008286,T0003305,RTE001,1,6300,0,6300
L00008287,T0003306,DES003,1,3500,300,3200
L00008288,T0003306,RTE002,1,7200,0,7200
L00008289,T0003306,SNK004,1,3000,200,2800
L00008290,T0003306,HOU003,1,7100,0,7100
L00008291,T0003306,RTE004,1,8800,300,8500
L00008292,T0003307,RTE002,1,7200,0,7200
L00008293,T0003307,HOU002,1,2400,0,2400
L00008294,T0003308,RTE001,2,6600,200,13000
L00008295,T0003309,BEV004,1,2700,500,2200
L00008296,T0003310,BEV004,2,2700,0,5400
L00008297,T0003310,DES001,2,3300,0,6600
L00008298,T0003311,HOU003,2,7000,300,13700
L00008299,T0003311,BEV004,1,2600,500,2100
L00008300,T0003312,HOU001,1,3000,500,2500
L00008301,T0003313,RTE003,1,4800,0,4800
L00008302,T0003313,BEV001,1,2700,300,2400
L00008303,T0003313,BEV004,2,2400,500,4300
L00008304,T0003314,RTE002,1,7000,0,7000
L00008305,T0003314,SNK002,2,4000,0,8000
L00008306,T0003315,HOU003,1,7100,500,6600
L00008307,T0003315,BEV003,2,4200,0,8400
L00008308,T0003316,SNK002,1,4000,0,4000
L00008309,T0003316,HOU001,1,3100,300,2800
L00008310,T0003317,BEV004,1,2700,0,2700
L00008311,T0003317,BEV002,2,1900,0,3800
L00008312,T0003317,DES002,1,6000,0,6000
L00008313,T0003317,RTE004,1,8400,200,8200
L00008314,T0003318,HOU002,1,2500,0,2500
L00008315,T0003318,DES001,3,3300,0,9900
L00008316,T0003318,HOU003,1,7100,300,6800
L00008317,T0003319,BEV001,1,2600,0,2600
L00008318,T0003319,SNK002,1,4300,0,4300
L00008319,T0003319,SNK002,2,4400,300,8500
L00008320,T0003319,RTE002,1,7200,0,7200
L00008321,T0003320,HOU003,1,7100,0,7100
L00008322,T0003320,BEV003,2,4400,0,8800
L00008323,T0003320,RTE004,2,8600,0,17200
L00008324,T0003321,BEV003,1,4400,0,4400
L00008325,T0003321,SNK004,1,2800,500,2300
L00008326,T0003322,DES002,1,5900,0,5900
L00008327,T0003323,SNK004,1,2600,500,2100
L00008328,T0003323,HOU001,1,2900,200,2700
L00008329,T0003323,HOU001,2,2700,500,4900
L00008330,T0003323,SNK002,1,4300,0,4300
L00008331,T0003323,BEV001,2,2300,500,4100
L00008332,T0003324,HOU002,1,2100,300,1800
L00008333,T0003324,SNK004,2,2800,200,5400
L00008334,T0003324,DES001,1,3100,0,3100
L00008335,T0003324,DES001,1,3100,0,3100
L00008336,T0003324,BEV002,2,2000,0,4000
L00008337,T0003325,HOU001,1,3000,0,3000
L00008338,T0003325,DES001,2,2900,0,5800
L00008339,T0003326,BEV001,2,2500,500,4500
L00008340,T0003326,DES001,1,3300,300,3000
L00008341,T0003326,RTE004,1,8600,200,8400
L00008342,T0003327,SNK001,1,3800,0,3800
L00008343,T0003328,SNK004,1,2800,300,2500
L00008344,T0003328,BEV004,1,2400,500,1900
L00008345,T0003328,SNK003,1,5400,0,5400
L00008346,T0003328,SNK002,1,4000,0,4000
L00008347,T0003328,HOU002,1,2300,0,2300
L00008348,T0003329,BEV003,1,4300,0,4300
L00008349,T0003329,SNK001,1,3800,500,3300
L00008350,T0003329,SNK002,1,4300,0,4300
L00008351,T0003330,DES002,1,6100,300,5800
L00008352,T0003330,BEV003,1,4200,0,4200
L00008353,T0003330,SNK004,1,2900,0,2900
L00008354,T0003330,DES003,3,3500,300,10200
L00008355,T0003331,SNK004,1,2900,0,2900
L00008356,T0003331,SNK001,2,3800,200,7400
L00008357,T0003332,BEV001,1,2700,0,2700
L00008358,T0003332,RTE002,1,7300,0,7300
L00008359,T0003333,RTE001,1,6700,300,6400
L00008360,T0003333,BEV003,1,4400,200,4200
L00008361,T0003333,HOU003,1,7000,200,6800
L00008362,T0003334,BEV003,1,4200,200,4000
L00008363,T0003335,RTE001,1,6300,0,6300
L00008364,T0003335,HOU001,1,2900,0,2900
L00008365,T0003335,HOU001,1,2900,500,2400
L00008366,T0003336,SNK004,1,2900,300,2600
L00008367,T0003336,HOU001,1,3000,200,2800
L00008368,T0003337,BEV003,1,4000,0,4000
L00008369,T0003338,BEV002,1,1900,500,1400
L00008370,T0003339,RTE001,2,6600,0,13200
L00008371,T0003339,RTE002,2,7400,0,14800
L00008372,T0003340,BEV001,1,2500,300,2200
L00008373,T0003340,BEV001,2,2500,0,5000
L00008374,T0003340,HOU001,1,3100,0,3100
L00008375,T0003340,RTE004,1,8600,0,8600
L00008376,T0003340,RTE001,3,6500,0,19500
L00008377,T0003341,HOU001,1,2900,500,2400
L00008378,T0003342,BEV002,2,1900,200,3600
L00008379,T0003342,SNK001,1,3800,0,3800
L00008380,T0003342,DES001,1,2900,300,2600
L00008381,T0003343,BEV004,2,2700,0,5400
L00008382,T0003344,BEV003,1,4000,0,4000
L00008383,T0003344,SNK001,1,3900,200,3700
L00008384,T0003344,SNK001,1,4000,500,3500
L00008385,T0003345,SNK004,2,2800,300,5300
